,Número de Mesa,Nombre del Cliente,Número de Comensales,Mesero Asignado,Tipo de Servicio,Método de Pago,Propina,Estado de la Mesa,Número de Orden,País de Origen,Platos Ordenados,Fecha de Factura,Hora de Llegada,Hora de Salida,Monto Total,Tiempo de Preparación,Tiempo en la Mesa,Tiempo de Permanencia,Tiempo de Degustación,La Cuenta fue Cobrada
624,5,Cliente_511,4,Mesero_4,Cena,Tarjeta de crédito,41.73,Ocupada,625,Chile,"Plato_4, Plato_20, Plato_13",06/04/2023,00:09:00,03:22:00,139,0 days 03:07:00,0 days 03:13:00,0 days 03:28:00,0 days 00:21:00,Si
625,14,Cliente_772,4,Mesero_4,Desayuno,Tarjeta de crédito,19.24,Libre,626,Argentina,"Plato_2, Plato_7, Plato_9",06/04/2023,02:45:00,04:10:00,137,0 days 01:45:00,0 days 01:25:00,0 days 01:25:00,-1 days +23:40:00,No
626,4,Cliente_336,3,Mesero_3,Almuerzo,Tarjeta de crédito,44.24,Ocupada,627,Ecuador,Plato_13,06/04/2023,02:23:00,04:13:00,21,0 days 00:37:00,0 days 01:50:00,0 days 02:05:00,0 days 01:28:00,Si
627,2,Cliente_124,1,Mesero_3,Desayuno,Tarjeta de crédito,15.03,Reservada,628,Chile,"Plato_7, Plato_20",06/04/2023,00:09:00,01:37:00,168,0 days 01:59:00,0 days 01:28:00,0 days 01:28:00,-1 days +23:29:00,No
628,17,Cliente_828,2,Mesero_4,Cena,Tarjeta de débito,26.07,Ocupada,629,Argentina,"Plato_18, Plato_3, Plato_4",06/04/2023,02:07:00,05:55:00,130,0 days 02:45:00,0 days 03:48:00,0 days 04:03:00,0 days 01:18:00,Si
629,2,Cliente_385,2,Mesero_5,Almuerzo,Tarjeta de débito,36.62,Libre,630,Bolivia,"Plato_17, Plato_20",06/04/2023,00:02:00,02:49:00,182,0 days 03:26:00,0 days 02:47:00,0 days 02:47:00,-1 days +23:21:00,No
630,6,Cliente_841,1,Mesero_5,Cena,Tarjeta de crédito,39.71,Reservada,631,Colombia,Plato_5,06/04/2023,00:21:00,02:51:00,66,0 days 02:18:00,0 days 02:30:00,0 days 02:30:00,0 days 00:12:00,Si
631,16,Cliente_605,2,Mesero_3,Desayuno,Tarjeta de crédito,22.41,Libre,632,Ecuador,"Plato_15, Plato_11",06/04/2023,00:15:00,02:55:00,129,0 days 02:50:00,0 days 02:40:00,0 days 02:40:00,-1 days +23:50:00,No
632,16,Cliente_197,5,Mesero_3,Almuerzo,Tarjeta de crédito,11.19,Reservada,633,Bolivia,"Plato_2, Plato_7, Plato_5, Plato_4",06/04/2023,03:43:00,05:28:00,236,0 days 06:02:00,0 days 01:45:00,0 days 01:45:00,-1 days +19:43:00,No
633,2,Cliente_285,1,Mesero_1,Desayuno,Tarjeta de crédito,29.25,Reservada,634,Venezuela,"Plato_5, Plato_20, Plato_1, Plato_8",06/04/2023,00:03:00,03:36:00,344,0 days 07:26:00,0 days 03:33:00,0 days 03:33:00,-1 days +20:07:00,No
634,5,Cliente_19,2,Mesero_2,Almuerzo,Tarjeta de crédito,22.15,Libre,635,Perú,Plato_9,06/04/2023,00:17:00,03:04:00,58,0 days 00:50:00,0 days 02:47:00,0 days 02:47:00,0 days 01:57:00,Si
635,14,Cliente_586,3,Mesero_5,Cena,Tarjeta de débito,32.86,Libre,636,Ecuador,"Plato_7, Plato_12, Plato_13",06/04/2023,03:35:00,05:48:00,126,0 days 05:04:00,0 days 02:13:00,0 days 02:13:00,-1 days +21:09:00,No
636,6,Cliente_687,3,Mesero_4,Almuerzo,Tarjeta de crédito,36.58,Reservada,637,Ecuador,"Plato_11, Plato_18, Plato_1",06/04/2023,01:55:00,04:32:00,117,0 days 01:33:00,0 days 02:37:00,0 days 02:37:00,0 days 01:04:00,Si
637,16,Cliente_406,6,Mesero_3,Cena,Tarjeta de crédito,30.71,Ocupada,638,Argentina,Plato_2,06/04/2023,00:54:00,02:16:00,90,0 days 02:12:00,0 days 01:22:00,0 days 01:37:00,-1 days +23:25:00,No
638,8,Cliente_415,4,Mesero_2,Cena,Tarjeta de crédito,18.97,Reservada,639,España,"Plato_10, Plato_17, Plato_12",06/04/2023,02:17:00,05:19:00,152,0 days 04:32:00,0 days 03:02:00,0 days 03:02:00,-1 days +22:30:00,No
639,14,Cliente_456,3,Mesero_3,Almuerzo,Tarjeta de débito,49.29,Libre,640,Venezuela,"Plato_10, Plato_13, Plato_11",06/04/2023,00:41:00,01:50:00,219,0 days 03:33:00,0 days 01:09:00,0 days 01:09:00,-1 days +21:36:00,No
640,2,Cliente_820,4,Mesero_1,Almuerzo,Tarjeta de débito,39.68,Reservada,641,Ecuador,"Plato_9, Plato_1, Plato_14",06/04/2023,01:08:00,03:52:00,208,0 days 03:13:00,0 days 02:44:00,0 days 02:44:00,-1 days +23:31:00,No
641,15,Cliente_698,1,Mesero_2,Almuerzo,Tarjeta de crédito,11.11,Ocupada,642,Argentina,"Plato_13, Plato_10, Plato_9",06/04/2023,02:36:00,05:24:00,176,0 days 02:09:00,0 days 02:48:00,0 days 03:03:00,0 days 00:54:00,Si
642,17,Cliente_59,2,Mesero_2,Desayuno,Tarjeta de débito,28.81,Ocupada,643,Uruguay,Plato_11,06/04/2023,00:17:00,01:56:00,33,0 days 00:18:00,0 days 01:39:00,0 days 01:54:00,0 days 01:36:00,Si
643,9,Cliente_799,6,Mesero_1,Almuerzo,Tarjeta de débito,13.86,Reservada,644,Ecuador,Plato_17,06/04/2023,03:44:00,07:10:00,93,0 days 02:33:00,0 days 03:26:00,0 days 03:26:00,0 days 00:53:00,Si
644,6,Cliente_196,6,Mesero_3,Cena,Efectivo,40.03,Libre,645,Bolivia,"Plato_11, Plato_6",06/04/2023,02:50:00,06:25:00,180,0 days 04:51:00,0 days 03:35:00,0 days 03:35:00,-1 days +22:44:00,No
645,12,Cliente_623,2,Mesero_2,Almuerzo,Tarjeta de débito,12.59,Libre,646,Bolivia,Plato_8,06/04/2023,03:59:00,06:38:00,70,0 days 01:12:00,0 days 02:39:00,0 days 02:39:00,0 days 01:27:00,Si
646,12,Cliente_52,2,Mesero_2,Almuerzo,Tarjeta de crédito,42.79,Reservada,647,Bolivia,"Plato_4, Plato_17",06/04/2023,02:55:00,06:25:00,98,0 days 01:18:00,0 days 03:30:00,0 days 03:30:00,0 days 02:12:00,Si
647,9,Cliente_946,1,Mesero_2,Cena,Tarjeta de crédito,17.43,Libre,648,Brasil,Plato_16,06/04/2023,02:59:00,04:55:00,56,0 days 01:34:00,0 days 01:56:00,0 days 01:56:00,0 days 00:22:00,Si
648,9,Cliente_278,1,Mesero_5,Almuerzo,Efectivo,15.98,Ocupada,649,Paraguay,"Plato_9, Plato_16, Plato_1, Plato_3",06/04/2023,00:55:00,03:45:00,256,0 days 04:23:00,0 days 02:50:00,0 days 03:05:00,-1 days +22:42:00,No
649,11,Cliente_232,3,Mesero_3,Almuerzo,Tarjeta de débito,38.21,Libre,650,Argentina,"Plato_13, Plato_9, Plato_15, Plato_8",07/04/2023,03:33:00,05:02:00,237,0 days 02:31:00,0 days 01:29:00,0 days 01:29:00,-1 days +22:58:00,No
650,16,Cliente_595,4,Mesero_4,Cena,Tarjeta de crédito,20.27,Libre,651,Argentina,"Plato_20, Plato_13, Plato_11",07/04/2023,02:04:00,05:44:00,209,0 days 03:05:00,0 days 03:40:00,0 days 03:40:00,0 days 00:35:00,Si
651,14,Cliente_968,5,Mesero_2,Almuerzo,Tarjeta de débito,23.26,Ocupada,652,Uruguay,"Plato_17, Plato_19",07/04/2023,00:06:00,02:26:00,170,0 days 02:18:00,0 days 02:20:00,0 days 02:35:00,0 days 00:17:00,Si
652,13,Cliente_2,5,Mesero_1,Almuerzo,Tarjeta de crédito,34.33,Libre,653,Venezuela,"Plato_16, Plato_2, Plato_8",07/04/2023,02:31:00,04:20:00,244,0 days 06:37:00,0 days 01:49:00,0 days 01:49:00,-1 days +19:12:00,No
653,12,Cliente_880,5,Mesero_5,Cena,Tarjeta de crédito,23.98,Ocupada,654,Uruguay,"Plato_5, Plato_3",07/04/2023,00:02:00,01:44:00,42,0 days 00:44:00,0 days 01:42:00,0 days 01:57:00,0 days 01:13:00,Si
654,5,Cliente_626,4,Mesero_5,Almuerzo,Efectivo,21.7,Reservada,655,Brasil,Plato_17,07/04/2023,01:15:00,04:49:00,93,0 days 01:48:00,0 days 03:34:00,0 days 03:34:00,0 days 01:46:00,Si
655,19,Cliente_411,6,Mesero_1,Cena,Tarjeta de crédito,31.23,Reservada,656,Argentina,"Plato_14, Plato_3, Plato_12, Plato_19",07/04/2023,03:36:00,06:40:00,157,0 days 03:57:00,0 days 03:04:00,0 days 03:04:00,-1 days +23:07:00,No
656,1,Cliente_123,2,Mesero_1,Almuerzo,Efectivo,44.2,Reservada,657,Chile,"Plato_20, Plato_14, Plato_8",07/04/2023,00:51:00,04:07:00,196,0 days 04:28:00,0 days 03:16:00,0 days 03:16:00,-1 days +22:48:00,No
657,19,Cliente_910,5,Mesero_5,Desayuno,Efectivo,31.27,Reservada,658,Brasil,"Plato_15, Plato_6",07/04/2023,01:43:00,05:02:00,86,0 days 01:15:00,0 days 03:19:00,0 days 03:19:00,0 days 02:04:00,Si
658,9,Cliente_539,4,Mesero_4,Almuerzo,Tarjeta de crédito,35.24,Ocupada,659,Perú,Plato_9,07/04/2023,02:50:00,04:03:00,87,0 days 01:33:00,0 days 01:13:00,0 days 01:28:00,-1 days +23:55:00,No
659,19,Cliente_483,4,Mesero_2,Desayuno,Tarjeta de crédito,15.91,Reservada,660,Brasil,"Plato_12, Plato_2, Plato_20",07/04/2023,01:56:00,05:51:00,208,0 days 01:46:00,0 days 03:55:00,0 days 03:55:00,0 days 02:09:00,Si
660,16,Cliente_949,4,Mesero_4,Cena,Tarjeta de crédito,32.54,Ocupada,661,Argentina,"Plato_14, Plato_17, Plato_1, Plato_16",07/04/2023,03:22:00,06:52:00,206,0 days 05:04:00,0 days 03:30:00,0 days 03:45:00,-1 days +22:41:00,No
661,15,Cliente_642,4,Mesero_1,Almuerzo,Tarjeta de crédito,11.64,Libre,662,Bolivia,"Plato_7, Plato_1, Plato_19",07/04/2023,02:01:00,05:02:00,133,0 days 02:33:00,0 days 03:01:00,0 days 03:01:00,0 days 00:28:00,Si
662,3,Cliente_962,1,Mesero_1,Almuerzo,Efectivo,41.8,Ocupada,663,España,"Plato_4, Plato_9, Plato_3",07/04/2023,01:09:00,03:47:00,114,0 days 02:12:00,0 days 02:38:00,0 days 02:53:00,0 days 00:41:00,Si
663,20,Cliente_883,6,Mesero_4,Desayuno,Tarjeta de débito,31.27,Reservada,664,Colombia,"Plato_4, Plato_12, Plato_5",07/04/2023,01:35:00,03:53:00,122,0 days 03:57:00,0 days 02:18:00,0 days 02:18:00,-1 days +22:21:00,No
664,6,Cliente_425,1,Mesero_5,Almuerzo,Tarjeta de crédito,25.32,Ocupada,665,Bolivia,"Plato_1, Plato_6",07/04/2023,02:05:00,05:56:00,129,0 days 01:45:00,0 days 03:51:00,0 days 04:06:00,0 days 02:21:00,Si
665,8,Cliente_593,4,Mesero_2,Almuerzo,Tarjeta de crédito,11.86,Libre,666,Paraguay,Plato_3,07/04/2023,01:04:00,04:57:00,40,0 days 00:54:00,0 days 03:53:00,0 days 03:53:00,0 days 02:59:00,Si
666,6,Cliente_368,5,Mesero_3,Almuerzo,Tarjeta de crédito,20.49,Reservada,667,Perú,Plato_19,07/04/2023,03:39:00,07:07:00,36,0 days 00:12:00,0 days 03:28:00,0 days 03:28:00,0 days 03:16:00,Si
667,12,Cliente_418,4,Mesero_1,Desayuno,Tarjeta de crédito,18.61,Reservada,668,Bolivia,"Plato_10, Plato_7, Plato_1",07/04/2023,01:43:00,04:41:00,201,0 days 05:36:00,0 days 02:58:00,0 days 02:58:00,-1 days +21:22:00,No
668,10,Cliente_693,4,Mesero_3,Almuerzo,Tarjeta de crédito,10.68,Libre,669,Venezuela,"Plato_17, Plato_6, Plato_15",07/04/2023,01:01:00,04:34:00,181,0 days 02:47:00,0 days 03:33:00,0 days 03:33:00,0 days 00:46:00,Si
669,16,Cliente_226,6,Mesero_2,Almuerzo,Efectivo,37.93,Ocupada,670,Bolivia,"Plato_14, Plato_8, Plato_19",07/04/2023,01:52:00,03:12:00,94,0 days 01:15:00,0 days 01:20:00,0 days 01:35:00,0 days 00:20:00,Si
670,17,Cliente_759,3,Mesero_3,Almuerzo,Efectivo,32.2,Reservada,671,Bolivia,"Plato_8, Plato_1, Plato_15",07/04/2023,02:18:00,03:30:00,184,0 days 03:10:00,0 days 01:12:00,0 days 01:12:00,-1 days +22:02:00,No
671,12,Cliente_517,6,Mesero_4,Cena,Tarjeta de crédito,29.19,Reservada,672,Chile,"Plato_15, Plato_13, Plato_12",07/04/2023,01:24:00,03:51:00,157,0 days 02:15:00,0 days 02:27:00,0 days 02:27:00,0 days 00:12:00,Si
672,20,Cliente_485,6,Mesero_5,Almuerzo,Tarjeta de crédito,36.5,Reservada,673,Venezuela,"Plato_20, Plato_8, Plato_2, Plato_1",07/04/2023,00:37:00,02:52:00,265,0 days 02:51:00,0 days 02:15:00,0 days 02:15:00,-1 days +23:24:00,No
673,1,Cliente_834,3,Mesero_5,Cena,Tarjeta de crédito,41.29,Libre,674,Paraguay,"Plato_12, Plato_4, Plato_17, Plato_13",07/04/2023,00:03:00,01:30:00,207,0 days 01:53:00,0 days 01:27:00,0 days 01:27:00,-1 days +23:34:00,No
674,5,Cliente_104,2,Mesero_2,Cena,Efectivo,30.74,Reservada,675,Ecuador,"Plato_1, Plato_3, Plato_19",07/04/2023,00:54:00,04:33:00,193,0 days 05:47:00,0 days 03:39:00,0 days 03:39:00,-1 days +21:52:00,No
675,7,Cliente_494,6,Mesero_3,Almuerzo,Tarjeta de crédito,41.6,Ocupada,676,Ecuador,"Plato_17, Plato_14, Plato_16, Plato_13",07/04/2023,00:28:00,03:45:00,124,0 days 02:25:00,0 days 03:17:00,0 days 03:32:00,0 days 01:07:00,Si
676,14,Cliente_331,6,Mesero_2,Almuerzo,Tarjeta de crédito,12.57,Ocupada,677,Bolivia,"Plato_3, Plato_8, Plato_18",07/04/2023,00:34:00,02:37:00,144,0 days 04:22:00,0 days 02:03:00,0 days 02:18:00,-1 days +21:56:00,No
677,19,Cliente_483,1,Mesero_3,Almuerzo,Tarjeta de crédito,26.76,Ocupada,678,Chile,"Plato_9, Plato_12, Plato_8, Plato_7",07/04/2023,03:01:00,05:22:00,204,0 days 04:12:00,0 days 02:21:00,0 days 02:36:00,-1 days +22:24:00,No
678,9,Cliente_26,4,Mesero_2,Almuerzo,Tarjeta de crédito,36.43,Ocupada,679,Chile,"Plato_13, Plato_10, Plato_16, Plato_1",07/04/2023,00:02:00,03:03:00,199,0 days 04:13:00,0 days 03:01:00,0 days 03:16:00,-1 days +23:03:00,No
679,5,Cliente_35,4,Mesero_3,Almuerzo,Efectivo,12.06,Reservada,680,Paraguay,"Plato_4, Plato_3, Plato_11",07/04/2023,01:23:00,05:20:00,162,0 days 04:31:00,0 days 03:57:00,0 days 03:57:00,-1 days +23:26:00,No
680,2,Cliente_840,4,Mesero_4,Almuerzo,Tarjeta de débito,37.07,Libre,681,Paraguay,"Plato_11, Plato_13",07/04/2023,02:56:00,06:50:00,75,0 days 01:26:00,0 days 03:54:00,0 days 03:54:00,0 days 02:28:00,Si
681,1,Cliente_36,5,Mesero_5,Desayuno,Tarjeta de crédito,21.04,Ocupada,682,Venezuela,Plato_14,07/04/2023,01:26:00,04:05:00,23,0 days 00:43:00,0 days 02:39:00,0 days 02:54:00,0 days 02:11:00,Si
682,2,Cliente_837,6,Mesero_5,Almuerzo,Tarjeta de crédito,40.42,Ocupada,683,Colombia,"Plato_5, Plato_3, Plato_20, Plato_17",07/04/2023,03:56:00,06:22:00,164,0 days 02:13:00,0 days 02:26:00,0 days 02:41:00,0 days 00:28:00,Si
683,10,Cliente_514,6,Mesero_4,Cena,Tarjeta de crédito,48.15,Ocupada,684,Chile,"Plato_19, Plato_17, Plato_10, Plato_9",07/04/2023,03:29:00,04:40:00,180,0 days 03:04:00,0 days 01:11:00,0 days 01:26:00,-1 days +22:22:00,No
684,5,Cliente_485,5,Mesero_2,Almuerzo,Tarjeta de débito,19.89,Libre,685,España,Plato_6,07/04/2023,00:28:00,01:43:00,54,0 days 00:34:00,0 days 01:15:00,0 days 01:15:00,0 days 00:41:00,Si
685,10,Cliente_832,6,Mesero_1,Almuerzo,Efectivo,15.83,Reservada,686,Paraguay,"Plato_17, Plato_3",07/04/2023,01:12:00,03:39:00,102,0 days 01:56:00,0 days 02:27:00,0 days 02:27:00,0 days 00:31:00,Si
686,2,Cliente_778,6,Mesero_4,Almuerzo,Efectivo,10.53,Libre,687,España,Plato_19,07/04/2023,01:54:00,05:39:00,72,0 days 00:58:00,0 days 03:45:00,0 days 03:45:00,0 days 02:47:00,Si
687,3,Cliente_725,1,Mesero_1,Almuerzo,Tarjeta de crédito,48.7,Ocupada,688,Argentina,Plato_9,07/04/2023,03:26:00,05:03:00,29,0 days 00:14:00,0 days 01:37:00,0 days 01:52:00,0 days 01:38:00,Si
688,14,Cliente_114,1,Mesero_1,Almuerzo,Tarjeta de crédito,10.25,Ocupada,689,Paraguay,"Plato_14, Plato_1, Plato_13",07/04/2023,00:36:00,02:22:00,165,0 days 01:15:00,0 days 01:46:00,0 days 02:01:00,0 days 00:46:00,Si
689,15,Cliente_95,4,Mesero_5,Cena,Tarjeta de débito,37.22,Reservada,690,España,"Plato_20, Plato_17, Plato_16, Plato_11",07/04/2023,02:43:00,05:43:00,191,0 days 03:33:00,0 days 03:00:00,0 days 03:00:00,-1 days +23:27:00,No
690,19,Cliente_103,4,Mesero_3,Cena,Tarjeta de débito,13.9,Ocupada,691,Colombia,Plato_5,07/04/2023,01:43:00,05:17:00,66,0 days 01:42:00,0 days 03:34:00,0 days 03:49:00,0 days 02:07:00,Si
691,9,Cliente_30,2,Mesero_1,Cena,Tarjeta de crédito,25.92,Reservada,692,Argentina,"Plato_8, Plato_2, Plato_4, Plato_3",07/04/2023,00:53:00,04:26:00,173,0 days 02:46:00,0 days 03:33:00,0 days 03:33:00,0 days 00:47:00,Si
692,15,Cliente_330,4,Mesero_3,Almuerzo,Tarjeta de crédito,28.31,Libre,693,Ecuador,"Plato_19, Plato_13",07/04/2023,03:44:00,07:31:00,78,0 days 01:08:00,0 days 03:47:00,0 days 03:47:00,0 days 02:39:00,Si
693,5,Cliente_88,4,Mesero_2,Almuerzo,Tarjeta de crédito,23.66,Libre,694,Venezuela,"Plato_3, Plato_4, Plato_20, Plato_13",07/04/2023,01:51:00,05:13:00,157,0 days 03:14:00,0 days 03:22:00,0 days 03:22:00,0 days 00:08:00,Si
694,9,Cliente_211,1,Mesero_3,Almuerzo,Tarjeta de crédito,18.23,Ocupada,695,Venezuela,"Plato_16, Plato_2",07/04/2023,02:02:00,05:32:00,116,0 days 01:14:00,0 days 03:30:00,0 days 03:45:00,0 days 02:31:00,Si
695,2,Cliente_282,6,Mesero_1,Cena,Tarjeta de crédito,18.76,Ocupada,696,Perú,Plato_14,07/04/2023,02:16:00,06:11:00,46,0 days 00:46:00,0 days 03:55:00,0 days 04:10:00,0 days 03:24:00,Si
696,4,Cliente_90,1,Mesero_2,Almuerzo,Tarjeta de crédito,34.35,Reservada,697,Uruguay,"Plato_14, Plato_11, Plato_2, Plato_6",07/04/2023,03:48:00,06:42:00,199,0 days 03:27:00,0 days 02:54:00,0 days 02:54:00,-1 days +23:27:00,No
697,19,Cliente_115,4,Mesero_1,Cena,Tarjeta de crédito,39.89,Libre,698,Bolivia,"Plato_6, Plato_10, Plato_14, Plato_13",07/04/2023,02:30:00,06:25:00,185,0 days 02:49:00,0 days 03:55:00,0 days 03:55:00,0 days 01:06:00,Si
698,8,Cliente_143,6,Mesero_2,Almuerzo,Tarjeta de crédito,38.44,Reservada,699,España,Plato_9,07/04/2023,01:35:00,02:56:00,58,0 days 00:22:00,0 days 01:21:00,0 days 01:21:00,0 days 00:59:00,Si
699,8,Cliente_496,2,Mesero_2,Almuerzo,Tarjeta de crédito,21.66,Reservada,700,Argentina,"Plato_18, Plato_10, Plato_6",07/04/2023,00:23:00,02:50:00,234,0 days 04:04:00,0 days 02:27:00,0 days 02:27:00,-1 days +22:23:00,No
700,19,Cliente_58,5,Mesero_4,Almuerzo,Tarjeta de crédito,39.83,Libre,701,Bolivia,"Plato_11, Plato_4",07/04/2023,03:20:00,05:45:00,102,0 days 03:14:00,0 days 02:25:00,0 days 02:25:00,-1 days +23:11:00,No
701,13,Cliente_468,2,Mesero_3,Cena,Tarjeta de crédito,47.07,Libre,702,Brasil,"Plato_4, Plato_13, Plato_6, Plato_16",07/04/2023,02:30:00,05:15:00,195,0 days 05:05:00,0 days 02:45:00,0 days 02:45:00,-1 days +21:40:00,No
702,9,Cliente_714,5,Mesero_1,Almuerzo,Tarjeta de crédito,22.24,Ocupada,703,Venezuela,Plato_13,07/04/2023,00:17:00,02:19:00,63,0 days 01:27:00,0 days 02:02:00,0 days 02:17:00,0 days 00:50:00,Si
703,13,Cliente_950,6,Mesero_2,Cena,Tarjeta de crédito,33.29,Reservada,704,Bolivia,Plato_4,07/04/2023,01:40:00,04:29:00,18,0 days 00:38:00,0 days 02:49:00,0 days 02:49:00,0 days 02:11:00,Si
704,12,Cliente_372,3,Mesero_2,Almuerzo,Tarjeta de crédito,43.07,Libre,705,Venezuela,"Plato_3, Plato_10",07/04/2023,01:48:00,02:53:00,112,0 days 01:31:00,0 days 01:05:00,0 days 01:05:00,-1 days +23:34:00,No
705,20,Cliente_663,6,Mesero_1,Almuerzo,Tarjeta de crédito,44.45,Ocupada,706,Argentina,Plato_4,07/04/2023,01:14:00,04:54:00,54,0 days 01:39:00,0 days 03:40:00,0 days 03:55:00,0 days 02:16:00,Si
706,15,Cliente_801,1,Mesero_2,Desayuno,Tarjeta de crédito,40.39,Reservada,707,Uruguay,"Plato_15, Plato_13, Plato_2, Plato_19",07/04/2023,03:05:00,05:23:00,185,0 days 03:21:00,0 days 02:18:00,0 days 02:18:00,-1 days +22:57:00,No
707,5,Cliente_804,2,Mesero_3,Cena,Tarjeta de crédito,41.8,Ocupada,708,España,Plato_6,07/04/2023,03:36:00,07:24:00,54,0 days 00:48:00,0 days 03:48:00,0 days 04:03:00,0 days 03:15:00,Si
708,8,Cliente_208,4,Mesero_2,Almuerzo,Efectivo,26.15,Ocupada,709,Ecuador,"Plato_13, Plato_8, Plato_11, Plato_1",07/04/2023,01:55:00,03:40:00,193,0 days 02:43:00,0 days 01:45:00,0 days 02:00:00,-1 days +23:17:00,No
709,18,Cliente_716,1,Mesero_5,Almuerzo,Tarjeta de crédito,28.43,Ocupada,710,España,"Plato_3, Plato_12, Plato_4, Plato_14",07/04/2023,02:28:00,03:38:00,138,0 days 04:22:00,0 days 01:10:00,0 days 01:25:00,-1 days +21:03:00,No
710,20,Cliente_27,6,Mesero_1,Almuerzo,Tarjeta de débito,49.74,Ocupada,711,Uruguay,"Plato_18, Plato_15",07/04/2023,01:51:00,05:18:00,166,0 days 02:41:00,0 days 03:27:00,0 days 03:42:00,0 days 01:01:00,Si
711,10,Cliente_786,5,Mesero_2,Desayuno,Efectivo,42.21,Reservada,712,Perú,Plato_7,07/04/2023,00:06:00,02:27:00,48,0 days 01:38:00,0 days 02:21:00,0 days 02:21:00,0 days 00:43:00,Si
712,6,Cliente_594,4,Mesero_1,Cena,Tarjeta de crédito,35.11,Libre,713,Uruguay,"Plato_11, Plato_9, Plato_15, Plato_10",07/04/2023,00:15:00,02:52:00,360,0 days 06:15:00,0 days 02:37:00,0 days 02:37:00,-1 days +20:22:00,No
713,19,Cliente_281,2,Mesero_5,Almuerzo,Tarjeta de crédito,10.69,Libre,714,Colombia,"Plato_18, Plato_2, Plato_11",07/04/2023,02:21:00,04:05:00,225,0 days 02:11:00,0 days 01:44:00,0 days 01:44:00,-1 days +23:33:00,No
714,12,Cliente_396,6,Mesero_3,Almuerzo,Tarjeta de débito,39.91,Ocupada,715,Perú,"Plato_2, Plato_6, Plato_1, Plato_4",07/04/2023,01:45:00,04:15:00,246,0 days 06:20:00,0 days 02:30:00,0 days 02:45:00,-1 days +20:25:00,No
715,12,Cliente_707,4,Mesero_2,Cena,Tarjeta de crédito,44.73,Ocupada,716,Brasil,"Plato_13, Plato_1, Plato_17",07/04/2023,01:47:00,04:44:00,231,0 days 04:30:00,0 days 02:57:00,0 days 03:12:00,-1 days +22:42:00,No
716,8,Cliente_392,5,Mesero_1,Almuerzo,Tarjeta de crédito,23.67,Libre,717,Bolivia,"Plato_5, Plato_2, Plato_6",07/04/2023,03:56:00,06:03:00,155,0 days 02:01:00,0 days 02:07:00,0 days 02:07:00,0 days 00:06:00,Si
717,7,Cliente_489,6,Mesero_2,Desayuno,Tarjeta de crédito,37.21,Libre,718,Venezuela,Plato_3,07/04/2023,03:18:00,07:06:00,20,0 days 00:58:00,0 days 03:48:00,0 days 03:48:00,0 days 02:50:00,Si
718,16,Cliente_954,3,Mesero_1,Almuerzo,Tarjeta de débito,17.23,Libre,719,Colombia,"Plato_20, Plato_12, Plato_9",07/04/2023,01:18:00,02:49:00,107,0 days 01:44:00,0 days 01:31:00,0 days 01:31:00,-1 days +23:47:00,No
719,4,Cliente_263,5,Mesero_3,Almuerzo,Tarjeta de crédito,40.28,Reservada,720,Paraguay,"Plato_11, Plato_9, Plato_7",07/04/2023,02:13:00,05:46:00,168,0 days 04:34:00,0 days 03:33:00,0 days 03:33:00,-1 days +22:59:00,No
720,6,Cliente_733,2,Mesero_2,Desayuno,Tarjeta de crédito,47.13,Libre,721,Paraguay,"Plato_9, Plato_19, Plato_7, Plato_6",07/04/2023,03:53:00,07:01:00,218,0 days 05:29:00,0 days 03:08:00,0 days 03:08:00,-1 days +21:39:00,No
721,13,Cliente_438,5,Mesero_2,Almuerzo,Tarjeta de crédito,20.62,Libre,722,Ecuador,"Plato_13, Plato_5",07/04/2023,02:51:00,04:08:00,85,0 days 02:25:00,0 days 01:17:00,0 days 01:17:00,-1 days +22:52:00,No
722,12,Cliente_116,2,Mesero_4,Desayuno,Efectivo,27.79,Libre,723,Chile,"Plato_16, Plato_8",07/04/2023,01:35:00,04:49:00,126,0 days 01:02:00,0 days 03:14:00,0 days 03:14:00,0 days 02:12:00,Si
723,8,Cliente_929,6,Mesero_5,Cena,Efectivo,14.12,Libre,724,Venezuela,Plato_5,07/04/2023,02:56:00,04:15:00,66,0 days 02:48:00,0 days 01:19:00,0 days 01:19:00,-1 days +22:31:00,No
724,10,Cliente_353,4,Mesero_4,Almuerzo,Efectivo,18.66,Ocupada,725,Chile,"Plato_18, Plato_5",07/04/2023,01:48:00,03:20:00,168,0 days 04:15:00,0 days 01:32:00,0 days 01:47:00,-1 days +21:32:00,No
725,11,Cliente_715,2,Mesero_5,Desayuno,Tarjeta de crédito,41.38,Reservada,726,España,"Plato_5, Plato_19, Plato_14",07/04/2023,02:28:00,05:43:00,126,0 days 02:15:00,0 days 03:15:00,0 days 03:15:00,0 days 01:00:00,Si
726,17,Cliente_117,6,Mesero_2,Cena,Tarjeta de débito,13.24,Reservada,727,Colombia,Plato_3,07/04/2023,00:31:00,03:02:00,40,0 days 00:42:00,0 days 02:31:00,0 days 02:31:00,0 days 01:49:00,Si
727,9,Cliente_654,6,Mesero_1,Desayuno,Tarjeta de débito,34.28,Ocupada,728,Argentina,"Plato_4, Plato_6, Plato_15",07/04/2023,02:06:00,04:29:00,195,0 days 02:12:00,0 days 02:23:00,0 days 02:38:00,0 days 00:26:00,Si
